28398	557	2	6898	1	2007-04-12 20:07:30.0012
28399	557	1	9336	1	2007-04-30 16:29:41.0030
28400	557	1	9341	3	2007-04-30 16:36:24.0030
28401	557	2	9366	2	2007-04-30 17:17:23.0030
28402	557	2	9367	7	2007-04-30 17:18:24.0030
28403	558	1	3731	10	2007-04-06 10:02:02.0006
28404	558	1	3954	1	2007-04-06 20:26:10.0006
28405	558	1	3990	4	2007-04-06 22:01:10.0006
28406	558	1	4192	6	2007-04-07 09:25:32.0007
28407	558	1	4932	3	2007-04-08 20:46:06.0008
28408	558	2	5375	7	2007-04-09 17:21:21.0009
28409	558	1	5492	4	2007-04-09 22:39:35.0009
28410	558	2	6278	8	2007-04-11 14:48:28.0011
28411	558	2	6479	10	2007-04-12 00:17:26.0012
28412	558	2	6742	5	2007-04-12 12:53:57.0012
28413	558	1	6757	1	2007-04-12 13:38:14.0012
28414	558	1	7424	1	2007-04-27 15:42:45.0027
28415	558	1	8523	3	2007-04-29 08:46:53.0029
28416	558	1	8858	5	2007-04-29 22:13:01.0029
28417	558	1	8889	3	2007-04-29 23:08:09.0029
28418	559	1	3674	6	2007-04-06 07:31:39.0006
28419	559	1	4120	5	2007-04-07 05:35:29.0007
28420	559	1	4370	8	2007-04-07 18:34:02.0007
28421	559	2	5396	2	2007-04-09 18:11:18.0009
28422	559	1	6201	5	2007-04-11 10:46:33.0011
28423	559	1	6915	3	2007-04-12 20:56:35.0012
28424	559	1	7169	2	2007-04-27 06:20:05.0027
28425	559	1	7680	2	2007-04-28 01:27:34.0028
28426	559	1	8631	2	2007-04-29 12:36:32.0029
28427	559	2	9134	1	2007-04-30 08:28:47.0030
28428	559	1	9877	3	2007-04-30 12:10:23.0030
28429	559	2	10146	3	2007-04-30 20:46:22.0030
28430	560	1	3941	5	2007-04-06 19:49:03.0006
28431	560	1	4298	3	2007-04-07 14:55:51.0007
28432	560	2	4375	10	2007-04-07 18:48:55.0007
28433	560	1	4453	1	2007-04-07 22:01:05.0007
28434	560	2	5208	3	2007-04-09 09:45:22.0009
28435	560	1	6410	5	2007-04-11 21:36:32.0011
28436	560	1	6945	3	2007-04-26 22:03:55.0026
28437	560	2	7202	5	2007-04-27 07:28:46.0027
28438	560	1	7891	4	2007-04-28 09:12:22.0028
28439	560	1	8753	3	2007-04-29 17:44:16.0029
28440	560	2	8861	6	2007-04-29 22:15:55.0029
28441	560	2	8906	5	2007-04-29 23:50:05.0029
28442	560	1	9265	1	2007-04-30 13:23:51.0030
28443	560	2	9895	6	2007-04-30 12:36:22.0030
28444	561	2	6361	3	2007-04-11 19:37:40.0011
28445	561	1	6435	1	2007-04-11 22:44:45.0011
28446	561	1	6621	1	2007-04-12 07:25:56.0012
28447	561	1	6843	5	2007-04-12 17:42:31.0012
28448	561	1	7698	1	2007-04-28 02:12:40.0028
28449	561	1	8504	11	2007-04-29 07:48:42.0029
28450	561	2	9839	8	2007-04-30 10:49:42.0030
28451	562	2	4732	6	2007-04-08 11:38:11.0008
28452	562	1	4802	5	2007-04-08 15:23:43.0008
28453	562	2	5360	1	2007-04-09 16:42:29.0009
28454	562	2	6065	7	2007-04-11 02:54:17.0011
28455	562	1	6607	9	2007-04-12 06:37:16.0012
28456	562	2	7166	4	2007-04-27 06:05:22.0027
28457	562	1	7430	3	2007-04-27 15:54:40.0027
28458	562	2	7560	3	2007-04-27 20:48:43.0027
28459	562	2	8132	1	2007-04-28 18:25:57.0028
28460	563	1	4106	2	2007-04-07 05:02:01.0007
28461	563	2	4436	1	2007-04-07 21:20:30.0007
28462	563	1	4565	4	2007-04-08 03:40:54.0008
28463	563	2	4629	7	2007-04-08 06:59:52.0008
28464	563	2	4711	3	2007-04-08 10:35:24.0008
28465	563	2	4776	6	2007-04-08 14:12:46.0008
28466	563	2	4808	4	2007-04-08 15:31:15.0008
28467	563	2	4825	5	2007-04-08 16:11:27.0008
28468	563	1	4883	1	2007-04-08 18:15:24.0008
28469	563	1	5406	1	2007-04-09 18:41:49.0009
28470	563	2	6326	3	2007-04-11 17:35:21.0011
28471	563	2	7612	1	2007-04-27 22:40:21.0027
28472	563	1	8262	2	2007-04-28 23:39:44.0028
28473	563	1	8610	6	2007-04-29 11:53:28.0029
28474	563	2	8632	7	2007-04-29 12:39:51.0029
28475	563	2	8812	8	2007-04-29 20:16:06.0029
28476	564	1	4196	3	2007-04-07 09:34:59.0007
28477	564	2	4385	1	2007-04-07 19:17:04.0007
28478	564	1	6973	3	2007-04-26 23:00:30.0026
28479	564	2	7470	11	2007-04-27 17:29:29.0027
28480	564	2	8426	5	2007-04-29 05:36:14.0029
28481	564	1	8874	1	2007-04-29 22:43:11.0029
28482	564	2	9063	4	2007-04-30 05:53:00.0030
28483	564	2	9929	3	2007-04-30 13:45:50.0030
28484	564	1	10129	7	2007-04-30 20:10:01.0030
28485	565	2	3470	1	2007-04-05 21:17:50.0005
28486	565	1	3838	3	2007-04-06 14:58:09.0006
28487	565	1	4413	3	2007-04-07 20:28:30.0007
28488	565	2	5020	1	2007-04-09 00:36:22.0009
28489	565	1	5124	5	2007-04-09 05:53:45.0009
28490	565	1	6264	3	2007-04-11 14:11:01.0011
28491	565	1	6627	3	2007-04-12 07:45:12.0012
28492	565	1	6699	1	2007-04-12 11:13:47.0012
28493	565	2	7242	6	2007-04-27 08:54:17.0027
28494	565	1	9628	3	2007-04-30 03:19:37.0030
28495	565	1	10025	6	2007-04-30 16:57:35.0030
28496	566	2	3663	5	2007-04-06 06:44:13.0006
28497	566	1	3943	1	2007-04-06 19:50:43.0006
28498	566	1	3998	4	2007-04-06 22:17:46.0006
28499	566	1	5079	10	2007-04-09 03:49:06.0009
28500	566	2	6365	3	2007-04-11 19:46:06.0011
28501	566	1	7677	3	2007-04-28 01:25:03.0028
28502	566	2	7941	1	2007-04-28 11:15:46.0028
28503	566	2	8118	3	2007-04-28 17:50:48.0028
28504	566	1	8157	7	2007-04-28 19:35:11.0028
28505	566	1	8257	3	2007-04-28 23:31:46.0028
28506	566	2	8305	2	2007-04-29 01:37:13.0029
28507	566	2	8660	7	2007-04-29 13:55:25.0029
28508	566	1	8710	1	2007-04-29 15:54:29.0029
28509	566	1	8797	5	2007-04-29 19:39:03.0029
28510	566	2	9101	5	2007-04-30 07:15:39.0030
28511	566	2	9470	5	2007-04-30 21:29:57.0030
28512	566	1	9688	4	2007-04-30 05:24:34.0030
28513	566	2	9915	3	2007-04-30 13:20:52.0030
28514	567	1	3769	6	2007-04-06 11:39:59.0006
28515	567	2	4457	1	2007-04-07 22:14:04.0007
28516	567	2	4576	1	2007-04-08 04:19:45.0008
28517	567	1	4949	5	2007-04-08 21:25:36.0008
28518	567	2	6358	3	2007-04-11 19:31:38.0011
28519	567	2	6551	1	2007-04-12 03:32:09.0012
28520	567	2	7340	3	2007-04-27 12:46:36.0027
28521	567	1	8201	3	2007-04-28 21:39:14.0028
28522	567	1	8629	3	2007-04-29 12:35:01.0029
28523	567	1	9279	8	2007-04-30 13:43:47.0030
28524	567	1	9475	7	2007-04-30 21:34:59.0030
28525	568	1	4322	3	2007-04-07 16:23:03.0007
28526	568	2	5332	3	2007-04-09 15:27:49.0009
28527	568	1	5622	1	2007-04-10 04:08:03.0010
28528	568	1	5776	5	2007-04-10 12:03:48.0010
28529	568	2	7068	3	2007-04-27 02:26:16.0027
28530	568	2	8185	1	2007-04-28 20:52:15.0028
28531	568	2	9583	7	2007-04-30 01:33:47.0030
28532	568	1	9738	1	2007-04-30 07:32:40.0030
28533	569	1	4204	6	2007-04-07 09:52:44.0007
28534	569	2	5003	1	2007-04-08 23:47:29.0008
28535	569	2	6046	6	2007-04-11 01:50:15.0011
28536	569	1	8910	3	2007-04-29 23:58:14.0029
28537	569	2	9220	2	2007-04-30 11:45:53.0030
28538	569	1	9399	5	2007-04-30 18:43:16.0030
28539	569	2	9960	2	2007-04-30 14:34:18.0030
28540	569	2	10192	3	2007-04-30 23:01:26.0030
28541	570	2	3984	1	2007-04-06 21:51:02.0006
28542	570	1	4069	1	2007-04-07 03:03:32.0007
28543	570	1	4698	1	2007-04-08 09:47:57.0008
28544	570	2	5638	5	2007-04-10 05:01:15.0010
28545	570	1	6253	5	2007-04-11 13:35:45.0011
28546	570	1	6556	1	2007-04-12 03:38:42.0012
28547	570	2	7174	5	2007-04-27 06:29:02.0027
28548	570	2	8735	5	2007-04-29 16:57:20.0029
28549	570	1	9385	8	2007-04-30 17:54:15.0030
28550	570	1	9398	1	2007-04-30 18:37:26.0030
28551	570	2	9432	3	2007-04-30 19:54:44.0030
28552	570	1	9766	5	2007-04-30 08:14:55.0030
28553	570	1	10004	1	2007-04-30 16:19:49.0030
28554	570	2	10168	3	2007-04-30 21:53:50.0030
28555	571	2	3616	3	2007-04-06 04:20:39.0006
28556	571	1	4162	5	2007-04-07 07:45:52.0007
28557	571	2	5789	5	2007-04-10 12:39:52.0010
28558	571	2	6676	9	2007-04-12 10:22:06.0012
28559	571	1	6792	9	2007-04-12 15:05:54.0012
28560	571	1	8084	6	2007-04-28 16:40:24.0028
28561	571	1	8638	5	2007-04-29 12:58:49.0029
28562	571	2	9300	2	2007-04-30 15:01:38.0030
28563	571	1	9408	5	2007-04-30 19:00:35.0030
28564	572	1	4601	3	2007-04-08 05:17:36.0008
28565	572	1	5595	5	2007-04-10 03:02:11.0010
28566	572	1	5713	7	2007-04-10 09:14:41.0010
28567	572	2	6108	3	2007-04-11 05:47:50.0011
28568	572	1	7161	5	2007-04-27 05:54:58.0027
28569	572	1	7345	5	2007-04-27 12:58:19.0027
28570	572	2	7713	7	2007-04-28 03:00:40.0028
28571	572	2	8342	1	2007-04-29 03:13:31.0029
28572	572	1	8432	1	2007-04-29 05:41:59.0029
28573	572	1	9081	4	2007-04-30 06:38:24.0030
28574	572	2	9950	6	2007-04-30 14:18:48.0030
28575	572	2	10204	5	2007-04-30 23:16:05.0030
28576	573	2	3768	1	2007-04-06 11:35:56.0006
28577	573	1	3930	3	2007-04-06 19:22:33.0006
28578	573	2	4023	5	2007-04-07 00:23:51.0007
28579	573	1	4085	1	2007-04-07 03:54:05.0007
28580	573	1	4609	1	2007-04-08 05:50:55.0008
28581	573	1	4770	3	2007-04-08 13:58:12.0008
28582	573	1	5036	6	2007-04-09 01:27:07.0009
28583	573	2	5522	10	2007-04-10 00:14:55.0010
28584	573	2	5903	3	2007-04-10 19:07:30.0010
28585	573	1	6693	8	2007-04-12 11:05:26.0012
28586	573	1	8400	5	2007-04-29 04:52:22.0029
28587	573	2	9837	11	2007-04-30 10:42:45.0030
28588	573	2	9846	5	2007-04-30 10:58:38.0030
28589	573	2	9963	3	2007-04-30 14:45:12.0030
28590	573	2	9971	6	2007-04-30 15:10:42.0030
28591	574	1	3583	8	2007-04-06 02:39:09.0006
28592	574	1	4004	5	2007-04-06 22:49:17.0006
28593	574	1	4212	5	2007-04-07 10:21:40.0007
28594	574	2	4890	3	2007-04-08 18:34:04.0008
28595	574	2	5010	5	2007-04-09 00:01:49.0009
28596	574	1	5076	4	2007-04-09 03:41:48.0009
28597	574	1	5077	4	2007-04-09 03:46:27.0009
28598	574	1	5640	3	2007-04-10 05:06:26.0010
28599	574	1	6523	3	2007-04-12 02:42:45.0012
28600	574	1	7093	2	2007-04-27 03:15:26.0027
28601	574	1	7134	3	2007-04-27 05:01:32.0027
28602	574	1	7964	3	2007-04-28 12:18:24.0028
28603	574	1	8303	5	2007-04-29 01:34:22.0029
28604	574	1	9589	8	2007-04-30 01:41:55.0030
28605	574	1	9759	4	2007-04-30 07:54:23.0030
28606	575	1	3558	7	2007-04-06 01:17:32.0006
28607	575	2	5875	9	2007-04-10 17:35:13.0010
28608	575	2	6907	3	2007-04-12 20:32:15.0012
28609	575	1	7083	1	2007-04-27 02:57:05.0027
28610	575	1	7139	3	2007-04-27 05:20:47.0027
28611	575	2	8711	3	2007-04-29 15:55:41.0029
28612	575	2	8904	1	2007-04-29 23:36:59.0029
28613	575	2	8989	5	2007-04-30 03:07:45.0030
28614	575	1	9733	5	2007-04-30 07:26:01.0030
28615	576	1	3877	5	2007-04-06 16:50:36.0006
28616	576	2	3889	1	2007-04-06 17:24:51.0006
28617	576	2	3934	5	2007-04-06 19:35:49.0006
28618	576	1	4514	5	2007-04-08 01:09:51.0008
28619	576	2	5597	4	2007-04-10 03:16:23.0010
28620	576	1	5934	5	2007-04-10 20:36:25.0010
28621	576	2	7319	2	2007-04-27 11:59:51.0027
28622	576	1	7605	4	2007-04-27 22:25:27.0027
28623	576	1	8907	5	2007-04-29 23:53:29.0029
28624	576	1	9133	6	2007-04-30 08:27:26.0030
28625	576	2	9548	6	2007-04-30 00:22:45.0030
28626	576	2	9620	9	2007-04-30 02:47:44.0030
28627	576	2	9962	1	2007-04-30 14:39:02.0030
28628	576	1	9979	3	2007-04-30 15:28:33.0030
28629	576	1	10000	3	2007-04-30 16:09:31.0030
28630	267	2	9403	5	2007-04-30 18:47:19.0030
28631	577	2	3599	1	2007-04-06 03:45:02.0006
28632	577	1	3785	8	2007-04-06 12:28:39.0006
28633	577	1	4922	3	2007-04-08 20:12:26.0008
28634	577	1	6500	3	2007-04-12 01:39:49.0012
28635	577	2	6534	3	2007-04-12 03:08:09.0012
28636	577	2	7197	1	2007-04-27 07:17:58.0027
28637	577	1	7371	5	2007-04-27 13:47:08.0027
28638	577	2	7876	9	2007-04-28 08:52:48.0028
28639	577	1	8043	6	2007-04-28 15:14:10.0028
28640	577	1	8060	7	2007-04-28 15:38:28.0028
28641	577	2	8671	7	2007-04-29 14:18:03.0029
28642	578	2	4496	5	2007-04-08 00:12:45.0008
28643	578	1	5377	5	2007-04-09 17:32:56.0009
28644	578	1	5445	1	2007-04-09 20:28:07.0009
28645	578	2	5876	5	2007-04-10 17:35:41.0010
28646	578	1	6784	5	2007-04-12 14:57:15.0012
28647	578	1	6830	1	2007-04-12 17:11:21.0012
28648	578	2	7059	6	2007-04-27 02:19:28.0027
28649	578	1	8179	3	2007-04-28 20:33:39.0028
28650	578	1	8218	3	2007-04-28 22:14:07.0028
28651	578	2	9970	5	2007-04-30 15:06:50.0030
28652	578	1	10029	7	2007-04-30 17:06:13.0030
28653	578	2	10182	3	2007-04-30 22:36:27.0030
28654	579	1	4619	10	2007-04-08 06:29:35.0008
28655	579	1	4933	3	2007-04-08 20:46:55.0008
28656	579	1	6304	5	2007-04-11 16:30:42.0011
28657	579	2	6814	2	2007-04-12 16:40:24.0012
28658	579	2	6824	7	2007-04-12 16:55:12.0012
28659	579	2	6969	9	2007-04-26 22:52:20.0026
28660	579	2	7221	3	2007-04-27 08:06:01.0027
28661	579	1	8354	1	2007-04-29 03:24:52.0029
28662	579	1	8876	1	2007-04-29 22:43:35.0029
28663	579	1	8996	1	2007-04-30 03:21:49.0030
28664	579	2	9349	10	2007-04-30 16:48:34.0030
28665	579	2	9553	6	2007-04-30 00:35:00.0030
28666	579	2	9976	3	2007-04-30 15:26:15.0030
28667	579	2	9997	5	2007-04-30 16:05:56.0030
28668	580	2	3571	2	2007-04-06 02:00:57.0006
28669	580	2	3867	2	2007-04-06 16:20:45.0006
28670	580	2	4169	2	2007-04-07 08:07:44.0007
28671	580	2	4590	4	2007-04-08 04:56:14.0008
28672	580	1	5937	7	2007-04-10 20:44:34.0010
28673	580	1	6089	3	2007-04-11 04:14:25.0011
28674	580	2	6170	3	2007-04-11 08:57:47.0011
28675	580	1	7620	1	2007-04-27 22:55:43.0027
28676	580	2	8784	5	2007-04-29 19:04:03.0029
28677	580	1	8839	4	2007-04-29 21:21:00.0029
28678	580	1	9199	1	2007-04-30 11:06:26.0030
28679	580	1	9239	4	2007-04-30 12:19:18.0030
28680	580	1	9460	6	2007-04-30 20:54:05.0030
28681	580	2	9604	5	2007-04-30 02:15:38.0030
28682	580	2	9865	1	2007-04-30 11:39:11.0030
28683	581	2	4210	3	2007-04-07 10:04:46.0007
28684	581	2	4244	3	2007-04-07 12:10:24.0007
28685	581	1	4338	5	2007-04-07 17:08:22.0007
28686	581	2	4613	1	2007-04-08 06:13:15.0008
28687	581	1	4669	6	2007-04-08 08:41:34.0008
28688	581	1	4815	9	2007-04-08 15:41:17.0008
28689	581	1	4833	2	2007-04-08 16:36:01.0008
28690	581	1	5516	5	2007-04-09 23:42:18.0009
28691	581	1	5707	5	2007-04-10 08:54:40.0010
28692	581	2	5812	3	2007-04-10 13:56:22.0010
28693	581	2	7048	8	2007-04-27 02:00:14.0027
28694	581	1	7783	3	2007-04-28 05:43:09.0028
28695	581	1	9278	3	2007-04-30 13:43:45.0030
28696	581	1	9449	2	2007-04-30 20:31:00.0030
28697	582	1	3767	1	2007-04-06 11:35:53.0006
28698	582	2	6629	6	2007-04-12 07:47:01.0012
28699	582	2	7126	5	2007-04-27 04:41:39.0027
28700	582	2	7311	7	2007-04-27 11:31:20.0027
28701	582	2	7412	6	2007-04-27 15:13:00.0027
28702	582	1	7575	3	2007-04-27 21:22:18.0027
28703	582	2	8308	6	2007-04-29 01:50:41.0029
28704	582	1	8554	3	2007-04-29 09:44:55.0029
28705	582	1	8778	7	2007-04-29 18:42:51.0029
28706	582	1	9768	10	2007-04-30 08:17:07.0030
28707	583	1	3779	3	2007-04-06 12:15:02.0006
28708	583	1	3842	5	2007-04-06 15:02:58.0006
28709	583	2	3991	10	2007-04-06 22:02:07.0006
28710	583	1	4464	5	2007-04-07 22:35:44.0007
28711	583	1	5462	1	2007-04-09 21:25:19.0009
28712	583	1	5478	6	2007-04-09 22:13:41.0009
28713	583	2	5747	8	2007-04-10 10:43:59.0010
28714	583	2	6684	7	2007-04-12 10:43:08.0012
28715	583	1	7401	6	2007-04-27 14:46:21.0027
28716	583	2	8568	8	2007-04-29 10:06:48.0029
28717	583	1	9550	8	2007-04-30 00:26:00.0030
28718	583	2	9808	2	2007-04-30 09:45:48.0030
28719	584	2	3741	3	2007-04-06 10:28:44.0006
28720	584	2	3895	8	2007-04-06 17:32:50.0006
28721	584	1	4410	1	2007-04-07 20:16:42.0007
28722	584	1	4977	1	2007-04-08 22:44:16.0008
28723	584	2	6954	1	2007-04-26 22:23:39.0026
28724	584	1	7186	3	2007-04-27 06:54:38.0027
28725	584	1	7372	5	2007-04-27 13:47:08.0027
28726	584	1	7659	5	2007-04-28 00:38:11.0028
28727	584	2	8879	5	2007-04-29 22:44:28.0029
28728	584	2	9451	4	2007-04-30 20:38:43.0030
28729	584	1	9719	6	2007-04-30 06:53:39.0030
28730	584	2	10073	3	2007-04-30 18:21:41.0030
28731	585	2	4156	5	2007-04-07 07:32:17.0007
28732	585	2	4579	5	2007-04-08 04:30:22.0008
28733	585	1	4684	10	2007-04-08 09:09:32.0008
28734	585	2	5284	3	2007-04-09 13:36:47.0009
28735	585	2	5950	5	2007-04-10 21:42:11.0010
28736	585	2	6733	7	2007-04-12 12:32:27.0012
28737	585	1	7131	3	2007-04-27 04:53:32.0027
28738	585	1	7384	5	2007-04-27 14:18:11.0027
28739	585	2	7409	5	2007-04-27 15:06:50.0027
28740	585	2	8353	3	2007-04-29 03:20:36.0029
28741	585	2	9407	9	2007-04-30 18:53:50.0030
28742	585	1	9590	4	2007-04-30 01:45:42.0030
28743	585	1	9860	7	2007-04-30 11:31:50.0030
28744	586	2	3487	7	2007-04-05 21:59:02.0005
28745	586	2	3733	5	2007-04-06 10:02:21.0006
28746	586	2	5382	3	2007-04-09 17:41:23.0009
28747	586	1	6679	3	2007-04-12 10:29:33.0012
28748	586	2	9786	3	2007-04-30 08:53:47.0030
28749	586	2	9896	3	2007-04-30 12:38:14.0030
28750	587	2	3562	3	2007-04-06 01:23:02.0006
28751	587	2	3969	1	2007-04-06 21:16:25.0006
28752	587	2	5243	4	2007-04-09 11:50:34.0009
28753	587	1	6639	1	2007-04-12 08:29:10.0012
28754	587	2	6665	7	2007-04-12 09:57:40.0012
28755	587	1	7501	9	2007-04-27 18:45:25.0027
28756	587	2	8776	6	2007-04-29 18:35:32.0029
28757	587	2	9720	7	2007-04-30 06:53:47.0030
28758	587	2	9785	5	2007-04-30 08:50:41.0030
28759	587	2	9909	6	2007-04-30 13:12:00.0030
28760	588	1	3628	5	2007-04-06 04:48:09.0006
28761	588	1	4101	1	2007-04-07 04:53:37.0007
28762	588	2	4207	6	2007-04-07 10:01:11.0007
28763	588	2	5203	3	2007-04-09 09:22:25.0009
28764	588	1	5335	5	2007-04-09 15:29:15.0009
28765	588	1	6368	5	2007-04-11 19:47:27.0011
28766	588	2	7377	3	2007-04-27 13:59:54.0027
28767	588	2	7903	3	2007-04-28 09:49:02.0028
28768	588	1	8421	5	2007-04-29 05:29:13.0029
28769	588	1	8429	3	2007-04-29 05:40:15.0029
28770	588	2	8519	3	2007-04-29 08:38:09.0029
28771	588	1	8769	3	2007-04-29 18:13:59.0029
28772	588	2	9326	3	2007-04-30 15:58:29.0030
28773	588	2	9370	5	2007-04-30 17:25:55.0030
28774	589	2	4986	3	2007-04-08 23:12:59.0008
28775	589	1	5951	1	2007-04-10 21:42:55.0010
28776	589	2	6177	5	2007-04-11 09:22:15.0011
28777	589	2	6247	4	2007-04-11 13:28:31.0011
28778	589	2	7250	1	2007-04-27 09:12:35.0027
28779	589	2	7431	4	2007-04-27 15:55:53.0027
28780	589	2	7948	10	2007-04-28 11:34:42.0028
28781	589	2	8056	1	2007-04-28 15:32:41.0028
28782	589	1	8374	4	2007-04-29 03:52:28.0029
28783	589	1	9153	5	2007-04-30 09:26:42.0030
28784	590	2	4685	5	2007-04-08 09:13:39.0008
28785	590	1	4710	3	2007-04-08 10:33:19.0008
28786	590	2	4722	5	2007-04-08 11:10:53.0008
28787	590	1	5165	1	2007-04-09 07:37:19.0009
28788	590	1	5529	3	2007-04-10 00:39:39.0010
28789	590	1	5991	5	2007-04-10 23:32:04.0010
28790	590	2	6232	5	2007-04-11 12:36:53.0011
28791	590	2	6492	5	2007-04-12 00:57:06.0012
28792	590	1	7010	5	2007-04-27 00:24:27.0027
28793	590	2	7665	3	2007-04-28 00:56:56.0028
28794	590	1	8195	6	2007-04-28 21:21:24.0028
28795	590	1	8801	5	2007-04-29 19:53:48.0029
28796	590	2	9126	1	2007-04-30 08:12:41.0030
28797	590	1	9884	5	2007-04-30 12:24:50.0030
28798	591	1	3636	1	2007-04-06 05:32:18.0006
28799	591	2	4383	12	2007-04-07 19:14:17.0007
28800	591	1	4581	7	2007-04-08 04:33:32.0008
28801	591	1	5704	6	2007-04-10 08:34:55.0010
28802	591	1	5759	7	2007-04-10 11:11:48.0010
28803	591	1	7118	9	2007-04-27 04:22:16.0027
28804	591	1	7212	3	2007-04-27 07:49:48.0027
28805	591	2	7511	5	2007-04-27 19:07:06.0027
28806	591	1	7549	4	2007-04-27 20:21:47.0027
28807	591	2	7741	1	2007-04-28 03:54:21.0028
28808	591	1	7997	5	2007-04-28 13:30:51.0028
28809	591	1	8149	4	2007-04-28 19:16:38.0028
28810	591	2	8666	6	2007-04-29 14:08:04.0029
28811	591	2	8819	5	2007-04-29 20:42:52.0029
28812	591	1	9684	1	2007-04-30 05:16:59.0030
28813	592	2	3560	3	2007-04-06 01:20:03.0006
28814	592	1	3973	12	2007-04-06 21:26:57.0006
28815	592	1	4129	2	2007-04-07 06:05:29.0007
28816	592	1	4145	10	2007-04-07 06:55:05.0007
28817	592	1	4460	1	2007-04-07 22:18:40.0007
28818	592	1	4518	3	2007-04-08 01:17:02.0008
28819	592	1	6937	1	2007-04-26 21:44:16.0026
28820	592	2	7173	1	2007-04-27 06:27:50.0027
28821	592	1	7278	4	2007-04-27 10:19:00.0027
28822	592	2	7364	5	2007-04-27 13:27:06.0027
28823	592	1	8730	3	2007-04-29 16:52:00.0029
28824	592	2	8773	1	2007-04-29 18:24:00.0029
28825	592	1	9268	5	2007-04-30 13:30:56.0030
28826	592	1	9437	4	2007-04-30 20:04:30.0030
28827	592	2	9666	7	2007-04-30 04:49:24.0030
28828	593	2	3542	3	2007-04-06 00:20:08.0006
28829	593	2	4075	3	2007-04-07 03:20:10.0007
28830	593	2	4280	4	2007-04-07 13:37:57.0007
28831	593	2	4623	1	2007-04-08 06:31:48.0008
28832	593	2	4781	5	2007-04-08 14:35:21.0008
28833	593	2	4867	1	2007-04-08 17:39:18.0008
28834	593	1	6386	3	2007-04-11 20:43:23.0011
28835	593	1	6731	3	2007-04-12 12:26:53.0012
28836	593	2	7958	5	2007-04-28 12:03:00.0028
28837	593	1	8497	3	2007-04-29 07:35:29.0029
28838	593	2	9329	7	2007-04-30 16:11:04.0030
28839	593	1	9483	7	2007-04-30 21:59:57.0030
28840	594	2	3474	1	2007-04-05 21:28:19.0005
28841	594	1	3546	5	2007-04-06 00:46:20.0006
28842	594	2	3960	3	2007-04-06 20:37:19.0006
28843	594	1	4037	6	2007-04-07 01:21:18.0007
28844	594	1	4154	4	2007-04-07 07:26:49.0007
28845	594	2	5386	3	2007-04-09 17:47:35.0009
28846	594	1	6473	7	2007-04-12 00:04:06.0012
28847	594	1	7533	9	2007-04-27 19:52:59.0027
28848	594	1	8567	2	2007-04-29 10:05:56.0029
28849	594	1	8603	3	2007-04-29 11:35:33.0029
28850	594	2	8820	6	2007-04-29 20:43:22.0029
28851	594	1	9545	8	2007-04-30 00:14:50.0030
28852	594	1	9698	4	2007-04-30 05:53:01.0030
28853	594	2	9802	5	2007-04-30 09:32:46.0030
28854	595	1	3789	10	2007-04-06 12:30:52.0006
28855	595	1	4017	5	2007-04-06 23:36:44.0006
28856	595	1	4241	5	2007-04-07 12:07:26.0007
28857	595	2	4775	3	2007-04-08 14:12:31.0008
28858	595	1	5631	2	2007-04-10 04:44:11.0010
28859	595	1	5952	2	2007-04-10 21:46:46.0010
28860	595	1	6105	7	2007-04-11 05:31:45.0011
28861	595	1	6704	7	2007-04-12 11:18:50.0012
28862	595	1	7086	5	2007-04-27 03:08:12.0027
28863	595	2	7307	1	2007-04-27 11:27:36.0027
28864	595	1	7396	5	2007-04-27 14:32:19.0027
28865	595	2	7490	4	2007-04-27 18:16:38.0027
28866	595	1	9152	3	2007-04-30 09:19:53.0030
28867	595	2	9223	3	2007-04-30 11:51:46.0030
28868	595	1	9354	5	2007-04-30 17:01:17.0030
28869	595	2	9497	1	2007-04-30 22:25:20.0030
28870	595	2	9542	5	2007-04-30 00:10:14.0030
28871	595	1	9631	3	2007-04-30 03:30:26.0030
28872	595	2	9826	11	2007-04-30 10:20:12.0030
28873	596	2	5742	4	2007-04-10 10:24:44.0010
28874	596	1	6015	3	2007-04-11 00:32:38.0011
28875	596	1	6017	1	2007-04-11 00:33:58.0011
28876	596	1	6197	5	2007-04-11 10:38:17.0011
28877	596	2	6883	5	2007-04-12 19:19:14.0012
28878	596	1	10094	4	2007-04-30 18:59:44.0030
28879	597	1	5093	1	2007-04-09 04:27:38.0009
28880	597	1	5348	5	2007-04-09 16:02:37.0009
28881	597	2	5732	3	2007-04-10 10:04:58.0010
28882	597	1	6508	3	2007-04-12 02:03:16.0012
28883	597	2	7968	5	2007-04-28 12:26:01.0028
28884	597	2	8948	5	2007-04-30 01:44:44.0030
28885	597	2	10021	5	2007-04-30 16:53:05.0030
28886	597	1	10214	1	2007-04-30 23:32:41.0030
28887	598	1	3648	1	2007-04-06 05:59:07.0006
28888	598	2	3950	7	2007-04-06 20:17:10.0006
28889	598	1	3972	5	2007-04-06 21:22:23.0006
28890	598	1	4181	5	2007-04-07 08:56:20.0007
28891	598	2	5688	6	2007-04-10 07:44:34.0010
28892	598	1	6519	5	2007-04-12 02:29:02.0012
28893	598	2	6528	5	2007-04-12 02:58:10.0012
28894	598	2	6575	1	2007-04-12 04:41:19.0012
28895	598	2	6660	4	2007-04-12 09:48:38.0012
28896	598	2	7201	7	2007-04-27 07:26:06.0027
28897	598	2	7354	1	2007-04-27 13:10:37.0027
