tweet_id,sentiment,sentiment_confidence,negativereason_confidence,name,retweet_count,tweet_coord,tweet_created,user_timezone
568375000000000000    ,negative,0.6949,0.3681,souleyoga,0,,2015-02-19 03:43:39 -0800,Eastern Time (US & Canada)
568375000000000000    ,negative,1,1,Enix23,0,,2015-02-19 03:40:15 -0800,Atlantic Time (Canada)
568372000000000000    ,neutral,0.6737,0,SteefFleur,0,,2015-02-19 03:31:39 -0800,
568371000000000000    ,negative,1,1,TravelShopVT,0,,2015-02-19 03:26:59 -0800,Eastern Time (US & Canada)
568370000000000000    ,negative,0.6381,0.6381,AndrewEllestad,0,,2015-02-19 03:23:29 -0800,Mountain Time (US & Canada)
568366000000000000    ,negative,1,0.7237,SchoeckSTIC,0,,2015-02-19 03:06:54 -0800,Quito
568365000000000000    ,negative,1,0.7185,fatt_matt1,0,,2015-02-19 03:02:03 -0800,Atlantic Time (Canada)
568364000000000000    ,neutral,0.698,0,katie_sul1,0,,2015-02-19 02:57:53 -0800,Eastern Time (US & Canada)
568361000000000000    ,neutral,0.6691,0,patrick_maness,0,,2015-02-19 02:45:26 -0800,Eastern Time (US & Canada)
568358000000000000    ,positive,1,,Sebybrubru,0,,2015-02-19 02:35:04 -0800,
568357000000000000    ,negative,1,0.6332,DMSHIPMAN915,0,,2015-02-19 02:29:17 -0800,
568356000000000000    ,neutral,0.3748,0,skilleahy,0,,2015-02-19 02:27:00 -0800,Sarajevo
568356000000000000    ,positive,1,,patrick_maness,0,,2015-02-19 02:25:26 -0800,Eastern Time (US & Canada)
568356000000000000    ,neutral,0.6955,0,devonmonique,0,"[13.71241507, 100.60468537]",2015-02-19 02:25:09 -0800,Wellington
568354000000000000    ,neutral,1,,katie_sul1,0,,2015-02-19 02:20:06 -0800,Eastern Time (US & Canada)
568353000000000000    ,negative,1,0.6556,patrick_maness,0,,2015-02-19 02:15:11 -0800,Eastern Time (US & Canada)
568353000000000000    ,positive,1,,MajorBrad,0,,2015-02-19 02:14:02 -0800,Pacific Time (US & Canada)
568353000000000000    ,negative,1,1,patrick_maness,0,,2015-02-19 02:13:36 -0800,Eastern Time (US & Canada)
568353000000000000    ,negative,0.6192,0.6192,patrick_maness,0,,2015-02-19 02:12:50 -0800,Eastern Time (US & Canada)
568352000000000000    ,negative,1,0.351,patrick_maness,0,,2015-02-19 02:11:22 -0800,Eastern Time (US & Canada)
568352000000000000    ,negative,0.6629,0.336,patrick_maness,0,,2015-02-19 02:10:13 -0800,Eastern Time (US & Canada)
568351000000000000    ,positive,1,,ORIMALAYS,0,,2015-02-19 02:06:31 -0800,Sydney
568343000000000000    ,neutral,1,,patrick_maness,0,,2015-02-19 01:33:15 -0800,Eastern Time (US & Canada)
568337000000000000    ,neutral,0.66,0,TheClayFox,0,"[0.0, 0.0]",2015-02-19 01:11:37 -0800,Eastern Time (US & Canada)
568332000000000000    ,negative,1,1,ellieINchicago,0,"[34.06978184, -117.57752166]",2015-02-19 00:51:28 -0800,Central Time (US & Canada)
568329000000000000    ,negative,1,0.6667,ellieINchicago,0,"[34.06071437, -117.59814212]",2015-02-19 00:37:36 -0800,Central Time (US & Canada)
568323000000000000    ,negative,1,0.6782,Sebybrubru,0,,2015-02-19 00:17:31 -0800,
568309000000000000    ,neutral,0.662,,AirUKPhoto,2,,2015-02-18 23:21:17 -0800,
568309000000000000    ,negative,1,0.6813,themkhiggy,0,,2015-02-18 23:19:09 -0800,Central Time (US & Canada)
568308000000000000    ,negative,1,1,themkhiggy,0,,2015-02-18 23:17:51 -0800,Central Time (US & Canada)
568304000000000000    ,negative,1,0.6753,2cJustice4all,0,,2015-02-18 22:59:51 -0800,Central Time (US & Canada)
568303000000000000    ,neutral,1,,jeremymcmillan,0,,2015-02-18 22:56:05 -0800,Pacific Time (US & Canada)
568299000000000000    ,negative,1,1,jjpd5,0,,2015-02-18 22:38:53 -0800,
568298000000000000    ,negative,1,0.6652,jjpd5,0,,2015-02-18 22:37:54 -0800,
568296000000000000    ,negative,1,0.6847,jjpd5,0,,2015-02-18 22:27:14 -0800,
568292000000000000    ,neutral,0.6781,0,drooln,0,,2015-02-18 22:12:17 -0800,Hawaii
568291000000000000    ,positive,0.6904,0,annemariee46,0,,2015-02-18 22:08:02 -0800,Hawaii
568289000000000000    ,negative,1,0.6775,AnneGillaspie,0,,2015-02-18 21:59:12 -0800,Mountain Time (US & Canada)
568288000000000000    ,negative,1,0.3573,AnneGillaspie,0,,2015-02-18 21:56:17 -0800,Mountain Time (US & Canada)
568286000000000000    ,negative,1,1,Hanagavadi,0,,2015-02-18 21:50:33 -0800,
568284000000000000    ,negative,1,0.6816,Hanagavadi,0,,2015-02-18 21:39:55 -0800,
568283000000000000    ,negative,1,0.668,Hanagavadi,1,,2015-02-18 21:35:26 -0800,
568283000000000000    ,negative,1,0.3481,GoldBuyingGirl,0,,2015-02-18 21:35:18 -0800,Central Time (US & Canada)
568282000000000000    ,neutral,0.6355,,TiffanyHaverly,0,,2015-02-18 21:31:54 -0800,Eastern Time (US & Canada)
568282000000000000    ,neutral,0.6862,,MikeFromRBLX,0,,2015-02-18 21:31:13 -0800,Eastern Time (US & Canada)
568282000000000000    ,neutral,0.6842,0,drooln,0,,2015-02-18 21:30:53 -0800,Hawaii
568281000000000000    ,negative,0.6635,0.3481,alafairburke,0,,2015-02-18 21:27:10 -0800,Quito
568281000000000000    ,neutral,0.7041,,KarlSoule,0,"[1.3523078, 103.8637764]",2015-02-18 21:26:50 -0800,Singapore
568279000000000000    ,negative,0.6508,0.3535,alafairburke,0,,2015-02-18 21:22:35 -0800,Quito
568279000000000000    ,negative,1,1,themkhiggy,0,,2015-02-18 21:20:31 -0800,Central Time (US & Canada)
568278000000000000    ,positive,1,,froyomama,0,,2015-02-18 21:17:43 -0800,Central Time (US & Canada)
568277000000000000    ,negative,0.6701,0.3402,TiffanyHaverly,0,,2015-02-18 21:12:03 -0800,Eastern Time (US & Canada)
568276000000000000    ,neutral,0.6667,,TiffanyHaverly,0,,2015-02-18 21:09:25 -0800,Eastern Time (US & Canada)
568276000000000000    ,neutral,0.6511,0,annemariee46,0,,2015-02-18 21:07:47 -0800,Hawaii
568275000000000000    ,negative,0.6485,0.3384,themkhiggy,0,,2015-02-18 21:06:23 -0800,Central Time (US & Canada)
568275000000000000    ,neutral,1,,RoyHalimMusic,0,,2015-02-18 21:05:22 -0800,Pacific Time (US & Canada)
568275000000000000    ,neutral,1,,dougvansant,0,,2015-02-18 21:04:18 -0800,Tehran
568273000000000000    ,neutral,1,,SupaZ22,0,,2015-02-18 20:56:18 -0800,Eastern Time (US & Canada)
568273000000000000    ,neutral,1,,Dayrean,0,,2015-02-18 20:55:48 -0800,
568273000000000000    ,negative,0.6818,0.6818,CisWowon,0,,2015-02-18 20:55:41 -0800,Bangkok
568272000000000000    ,negative,1,1,Atrain_8,1,,2015-02-18 20:53:55 -0800,
568272000000000000    ,negative,1,0.3696,patrick_maness,0,,2015-02-18 20:51:55 -0800,Eastern Time (US & Canada)
568272000000000000    ,negative,1,0.6939,amack604,0,,2015-02-18 20:51:06 -0800,Pacific Time (US & Canada)
568270000000000000    ,positive,0.6354,,travelwithMKJ,0,,2015-02-18 20:45:32 -0800,Sydney
568269000000000000    ,negative,0.6267,0.6267,ImmaMarksThat,0,,2015-02-18 20:41:45 -0800,
568269000000000000    ,negative,0.6598,0.3608,spoditrice7,0,,2015-02-18 20:40:21 -0800,
568267000000000000    ,neutral,0.6825,0,DominikZmuda,0,,2015-02-18 20:34:26 -0800,Warsaw
568267000000000000    ,negative,1,0.6927,marylkrupa,1,"[38.78438914, -104.72749614]",2015-02-18 20:32:39 -0800,
568266000000000000    ,positive,1,,ccappas123,0,,2015-02-18 20:30:29 -0800,Mountain Time (US & Canada)
568265000000000000    ,negative,1,0.6749,grath57,0,,2015-02-18 20:27:01 -0800,
568264000000000000    ,neutral,0.7168,,vasm21,0,,2015-02-18 20:22:55 -0800,
568264000000000000    ,positive,0.6246,,laboyd99,0,,2015-02-18 20:22:20 -0800,
568263000000000000    ,negative,0.6328,0.324,marccabi,0,,2015-02-18 20:17:30 -0800,Pacific Time (US & Canada)
568263000000000000    ,negative,1,0.7017,marccabi,0,,2015-02-18 20:15:58 -0800,Pacific Time (US & Canada)
568262000000000000    ,neutral,0.3512,0,santiagopinzong,0,,2015-02-18 20:15:08 -0800,Central Time (US & Canada)
568261000000000000    ,negative,1,1,lu0ng,0,,2015-02-18 20:10:11 -0800,Alaska
568261000000000000    ,negative,1,0.6526,Atrain_8,2,,2015-02-18 20:09:55 -0800,
568260000000000000    ,negative,1,0.6848,Belendelcanto,0,,2015-02-18 20:05:36 -0800,Hawaii
568260000000000000    ,negative,1,1,Belendelcanto,0,,2015-02-18 20:04:37 -0800,Hawaii
568260000000000000    ,neutral,1,,Austin_Dillman,0,,2015-02-18 20:03:39 -0800,Quito
568259000000000000    ,negative,1,0.3444,MEGHANson,0,,2015-02-18 20:00:55 -0800,Pacific Time (US & Canada)
568259000000000000    ,negative,1,1,themkhiggy,0,,2015-02-18 20:00:41 -0800,Central Time (US & Canada)
568259000000000000    ,neutral,0.6538,0,140JustinC,0,,2015-02-18 19:59:29 -0800,Atlantic Time (Canada)
568257000000000000    ,neutral,1,,140JustinC,0,,2015-02-18 19:54:54 -0800,Atlantic Time (Canada)
568257000000000000    ,negative,1,0.3512,themkhiggy,0,,2015-02-18 19:51:37 -0800,Central Time (US & Canada)
568256000000000000    ,negative,1,0.6726,Belendelcanto,0,,2015-02-18 19:47:35 -0800,Hawaii
568254000000000000    ,negative,1,1,lu0ng,0,,2015-02-18 19:41:48 -0800,Alaska
568253000000000000    ,negative,1,0.6335,themkhiggy,0,,2015-02-18 19:37:26 -0800,Central Time (US & Canada)
568253000000000000    ,negative,1,0.6806,critic,0,"[0.0, 0.0]",2015-02-18 19:37:05 -0800,Eastern Time (US & Canada)
568253000000000000    ,negative,1,0.3459,themkhiggy,0,,2015-02-18 19:36:41 -0800,Central Time (US & Canada)
568253000000000000    ,negative,1,1,Belendelcanto,0,,2015-02-18 19:36:36 -0800,Hawaii
568250000000000000    ,negative,1,1,_saranguyen,0,,2015-02-18 19:27:20 -0800,Central Time (US & Canada)
568250000000000000    ,negative,1,1,vina_love,0,,2015-02-18 19:26:10 -0800,Quito
568250000000000000    ,neutral,1,,Belendelcanto,0,,2015-02-18 19:25:47 -0800,Hawaii
568250000000000000    ,negative,1,0.3608,laboyd99,0,,2015-02-18 19:25:32 -0800,
568249000000000000    ,negative,1,0.6292,simplyweber,1,,2015-02-18 19:23:14 -0800,Eastern Time (US & Canada)
568249000000000000    ,neutral,0.6889,0,140JustinC,0,,2015-02-18 19:23:01 -0800,Atlantic Time (Canada)
568249000000000000    ,negative,1,1,vina_love,0,,2015-02-18 19:22:05 -0800,Quito
568249000000000000    ,negative,1,0.7124,jjpd5,0,,2015-02-18 19:21:21 -0800,
568248000000000000    ,negative,0.6899,0.3798,caitieamanda,0,,2015-02-18 19:19:14 -0800,Brisbane
568248000000000000    ,positive,0.6559,,caitieamanda,0,,2015-02-18 19:18:33 -0800,Brisbane
568248000000000000    ,neutral,1,,MarshBrentnall,0,"[0.0, 0.0]",2015-02-18 19:18:18 -0800,Sydney
568246000000000000    ,negative,1,0.3365,Atrain_8,3,,2015-02-18 19:10:00 -0800,
568245000000000000    ,negative,1,0.6458,Atrain_8,3,,2015-02-18 19:04:19 -0800,
568244000000000000    ,negative,1,1,markymark928,1,,2015-02-18 19:01:33 -0800,Quito
568241000000000000    ,neutral,1,,STLStude,0,,2015-02-18 18:51:14 -0800,Central Time (US & Canada)
568240000000000000    ,neutral,1,,MichHardyTV,0,"[-33.87144962, 151.20821275]",2015-02-18 18:45:55 -0800,Hawaii
568239000000000000    ,positive,1,,MikeFromRBLX,0,,2015-02-18 18:43:35 -0800,Eastern Time (US & Canada)
568239000000000000    ,negative,1,1,vassko,0,"[41.97826134, -87.91247425]",2015-02-18 18:40:44 -0800,Pacific Time (US & Canada)
568238000000000000    ,positive,1,,froyomama,0,,2015-02-18 18:38:45 -0800,Central Time (US & Canada)
568238000000000000    ,negative,1,1,themkhiggy,0,,2015-02-18 18:36:35 -0800,Central Time (US & Canada)
568238000000000000    ,positive,0.6667,,travel_today,0,,2015-02-18 18:36:28 -0800,Sydney
568238000000000000    ,neutral,0.657,0,doug_kurtz,0,,2015-02-18 18:36:18 -0800,Mountain Time (US & Canada)
568237000000000000    ,negative,0.6436,0.3445,theLOdown94,0,,2015-02-18 18:32:39 -0800,Atlantic Time (Canada)
568236000000000000    ,neutral,0.6529,0,140JustinC,0,,2015-02-18 18:29:54 -0800,Atlantic Time (Canada)
568235000000000000    ,negative,1,0.6702,jbeddigs,1,,2015-02-18 18:25:45 -0800,
568235000000000000    ,negative,0.6838,0.3419,vina_love,0,,2015-02-18 18:24:37 -0800,Quito
568235000000000000    ,negative,1,1,ravlitcofsky,0,,2015-02-18 18:24:28 -0800,Atlantic Time (Canada)
568234000000000000    ,positive,1,,elisanader,0,,2015-02-18 18:21:49 -0800,Eastern Time (US & Canada)
568233000000000000    ,negative,0.664,0.664,SergioESalas,0,,2015-02-18 18:18:45 -0800,Central Time (US & Canada)
568233000000000000    ,negative,0.6633,0.3367,ousoonerfanatic,0,,2015-02-18 18:16:53 -0800,Pacific Time (US & Canada)
568232000000000000    ,negative,1,1,TheMouthLAKings,0,,2015-02-18 18:12:59 -0800,Pacific Time (US & Canada)
568232000000000000    ,positive,1,,gasbabe,0,,2015-02-18 18:12:22 -0800,
568232000000000000    ,positive,1,,pnjarich,0,,2015-02-18 18:12:08 -0800,Quito
568231000000000000    ,neutral,0.6383,,ghidinelli,0,"[35.21498347, -80.96071981]",2015-02-18 18:09:06 -0800,Pacific Time (US & Canada)
568231000000000000    ,neutral,1,,Sophia_Goulet,0,,2015-02-18 18:08:31 -0800,Quito
568229000000000000    ,neutral,0.6405,0,mwbotelho,0,,2015-02-18 18:02:13 -0800,Brasilia
568229000000000000    ,positive,1,,agolod13,0,,2015-02-18 18:01:05 -0800,
568229000000000000    ,negative,1,1,froyomama,0,,2015-02-18 18:00:07 -0800,Central Time (US & Canada)
568228000000000000    ,negative,0.6304,0.6304,sjking2000,0,,2015-02-18 17:59:08 -0800,Pacific Time (US & Canada)
568228000000000000    ,positive,1,,john_escreet,0,,2015-02-18 17:58:36 -0800,Eastern Time (US & Canada)
568227000000000000    ,negative,1,1,skyjumper77,0,,2015-02-18 17:53:54 -0800,
568226000000000000    ,neutral,1,,lorenzosimpson,0,,2015-02-18 17:50:16 -0800,Eastern Time (US & Canada)
568226000000000000    ,neutral,0.672,0,HelacoHLC,0,,2015-02-18 17:48:46 -0800,
568225000000000000    ,neutral,0.699,,georgetietjen,0,,2015-02-18 17:47:25 -0800,
568224000000000000    ,negative,0.6634,0.3366,lorenzosimpson,0,,2015-02-18 17:44:05 -0800,Eastern Time (US & Canada)
568224000000000000    ,negative,0.6538,0.3336,patrick_maness,0,,2015-02-18 17:40:27 -0800,Eastern Time (US & Canada)
568221000000000000    ,positive,1,,TheVeganRD,0,,2015-02-18 17:30:57 -0800,Pacific Time (US & Canada)
568219000000000000    ,negative,0.7118,0.3667,KevinLarke,0,,2015-02-18 17:21:54 -0800,
568218000000000000    ,negative,1,0.6485,theLOdown94,0,,2015-02-18 17:17:50 -0800,Atlantic Time (Canada)
568217000000000000    ,neutral,0.6416,0,GaryMartinNYC,0,"[40.74389886, -74.12493599]",2015-02-18 17:15:36 -0800,Eastern Time (US & Canada)
568217000000000000    ,neutral,0.6452,,DontenPhoto,0,,2015-02-18 17:15:36 -0800,Eastern Time (US & Canada)
568215000000000000    ,positive,1,,bryce_carey,0,"[29.98425706, -95.34407392]",2015-02-18 17:07:18 -0800,Eastern Time (US & Canada)
568215000000000000    ,positive,1,,RobandMeg,0,,2015-02-18 17:07:04 -0800,Eastern Time (US & Canada)
568215000000000000    ,positive,1,,confox77,0,,2015-02-18 17:06:35 -0800,Amsterdam
568215000000000000    ,neutral,0.6827,0,misslindahong,0,,2015-02-18 17:06:27 -0800,
568215000000000000    ,positive,0.6364,0,DexterBerkeley,0,,2015-02-18 17:05:39 -0800,London
568214000000000000    ,negative,1,1,jamieduchess,1,,2015-02-18 17:01:38 -0800,Amsterdam
568213000000000000    ,neutral,1,,JRamosGonzalez,0,,2015-02-18 16:56:36 -0800,
568211000000000000    ,neutral,0.6497,,OldChickSprints,0,,2015-02-18 16:50:28 -0800,Arizona
568211000000000000    ,negative,0.6737,0.6737,questions_faith,0,,2015-02-18 16:48:49 -0800,Atlantic Time (Canada)
568210000000000000    ,neutral,1,,MichaelRConroy,0,,2015-02-18 16:48:30 -0800,Eastern Time (US & Canada)
568208000000000000    ,neutral,1,,stylistadvocate,0,,2015-02-18 16:38:16 -0800,Eastern Time (US & Canada)
568207000000000000    ,negative,0.663,0.663,Lindsey_Brunell,0,,2015-02-18 16:32:57 -0800,Hawaii
568207000000000000    ,neutral,1,,Miki_Palich,0,,2015-02-18 16:32:50 -0800,
568206000000000000    ,negative,1,0.3461,frannie_ryan,0,,2015-02-18 16:32:05 -0800,Central Time (US & Canada)
568206000000000000    ,neutral,0.6923,0,jamieduchess,0,,2015-02-18 16:31:03 -0800,Amsterdam
568205000000000000    ,negative,1,0.6647,havecl,1,"[40.03395098, -105.24950187]",2015-02-18 16:27:11 -0800,
568205000000000000    ,negative,1,1,vina_love,0,,2015-02-18 16:25:57 -0800,Quito
568204000000000000    ,positive,0.6753,,RobandMeg,0,,2015-02-18 16:23:40 -0800,Eastern Time (US & Canada)
568204000000000000    ,negative,1,1,ItsAaronChriz,0,,2015-02-18 16:23:28 -0800,Pacific Time (US & Canada)
568204000000000000    ,negative,1,0.6987,JustOGG,0,,2015-02-18 16:23:17 -0800,Eastern Time (US & Canada)
568204000000000000    ,positive,0.653,,parryaftab,0,,2015-02-18 16:22:55 -0800,Central Time (US & Canada)
568204000000000000    ,positive,1,,Joshua_Redman,0,,2015-02-18 16:22:06 -0800,Quito
568204000000000000    ,positive,0.6525,,mfcompany,0,,2015-02-18 16:21:53 -0800,Eastern Time (US & Canada)
568203000000000000    ,negative,1,0.3441,thisismattuk,0,"[0.0, 0.0]",2015-02-18 16:20:14 -0800,London
568202000000000000    ,negative,1,0.6531,jamieduchess,0,,2015-02-18 16:15:29 -0800,Amsterdam
568201000000000000    ,positive,0.6667,0,taylreduarte,0,,2015-02-18 16:12:40 -0800,Eastern Time (US & Canada)
568200000000000000    ,negative,0.3546,0.3546,OneKLutzyNinja,0,,2015-02-18 16:08:23 -0800,Arizona
568199000000000000    ,positive,0.6737,0,promostuff4u,0,,2015-02-18 16:03:22 -0800,Central Time (US & Canada)
568198000000000000    ,positive,1,,jasemccarty,0,,2015-02-18 16:00:17 -0800,Central Time (US & Canada)
568196000000000000    ,negative,0.6556,0.3333,JaimeAlexis,0,,2015-02-18 15:50:16 -0800,Eastern Time (US & Canada)
568195000000000000    ,neutral,0.6655,0,ItsAaronChriz,0,,2015-02-18 15:47:35 -0800,Pacific Time (US & Canada)
568195000000000000    ,negative,0.6855,0.346,questions_faith,0,,2015-02-18 15:46:04 -0800,Atlantic Time (Canada)
568195000000000000    ,neutral,1,,MikeFromRBLX,0,,2015-02-18 15:45:58 -0800,Eastern Time (US & Canada)
568194000000000000    ,negative,1,0.6701,questions_faith,0,,2015-02-18 15:42:17 -0800,Atlantic Time (Canada)
568193000000000000    ,negative,1,1,havecl,0,,2015-02-18 15:37:19 -0800,
568192000000000000    ,neutral,0.6484,,bethanycknowles,0,,2015-02-18 15:35:09 -0800,Eastern Time (US & Canada)
568192000000000000    ,neutral,1,,ghidinelli,0,"[41.98084325, -87.90939435]",2015-02-18 15:34:55 -0800,Pacific Time (US & Canada)
568192000000000000    ,positive,1,,parryaftab,0,,2015-02-18 15:33:41 -0800,Central Time (US & Canada)
568191000000000000    ,negative,1,0.6966,herestorian,0,,2015-02-18 15:32:25 -0800,
568191000000000000    ,negative,0.6534,0.6534,jasemccarty,0,,2015-02-18 15:30:00 -0800,Central Time (US & Canada)
568190000000000000    ,neutral,1,,vasm21,0,,2015-02-18 15:28:13 -0800,
568190000000000000    ,negative,1,1,mtezna,0,,2015-02-18 15:26:55 -0800,Eastern Time (US & Canada)
568190000000000000    ,neutral,1,,ianvalentine,0,,2015-02-18 15:25:12 -0800,Eastern Time (US & Canada)
568189000000000000    ,negative,0.6632,0.6632,thekulway,0,,2015-02-18 15:24:51 -0800,Pacific Time (US & Canada)
568189000000000000    ,neutral,0.6413,,jesisforlovers,0,,2015-02-18 15:24:41 -0800,Central Time (US & Canada)
568188000000000000    ,negative,1,0.6733,kristen_19,0,,2015-02-18 15:20:49 -0800,Quito
568188000000000000    ,positive,0.3626,0,jjirsa,0,,2015-02-18 15:19:58 -0800,Pacific Time (US & Canada)
568188000000000000    ,negative,1,1,kristen_19,0,,2015-02-18 15:17:43 -0800,Quito
568187000000000000    ,positive,0.6889,0,santiagopinzong,0,,2015-02-18 15:14:25 -0800,Central Time (US & Canada)
568187000000000000    ,negative,1,0.6606,Dayrean,0,,2015-02-18 15:13:30 -0800,
568186000000000000    ,positive,0.7076,0,officialpcoops,0,,2015-02-18 15:11:30 -0800,
568186000000000000    ,neutral,0.6465,0,scofro14,0,,2015-02-18 15:11:24 -0800,Mountain Time (US & Canada)
568186000000000000    ,positive,1,,od2be2003,0,,2015-02-18 15:09:18 -0800,Eastern Time (US & Canada)
568185000000000000    ,negative,0.6309,0.3251,parryaftab,0,,2015-02-18 15:08:35 -0800,Central Time (US & Canada)
568185000000000000    ,negative,1,0.6783,Dayrean,0,,2015-02-18 15:08:32 -0800,
568185000000000000    ,negative,1,0.69,DCconnick,0,,2015-02-18 15:06:47 -0800,
568185000000000000    ,negative,0.7171,0.7171,Dayrean,0,,2015-02-18 15:06:41 -0800,
568184000000000000    ,negative,1,0.684,geekydewd,0,,2015-02-18 15:04:11 -0800,Mountain Time (US & Canada)
568184000000000000    ,negative,1,0.3366,Dayrean,0,,2015-02-18 15:02:04 -0800,
568184000000000000    ,negative,1,1,MattEngelbrecht,0,,2015-02-18 15:01:19 -0800,Mountain Time (US & Canada)
568184000000000000    ,negative,1,1,frannie_ryan,0,,2015-02-18 15:01:17 -0800,Central Time (US & Canada)
568181000000000000    ,negative,1,0.3434,christinebpc,0,,2015-02-18 14:52:01 -0800,Central Time (US & Canada)
568181000000000000    ,positive,0.6617,,AlexSenchak,0,,2015-02-18 14:50:33 -0800,Atlantic Time (Canada)
568181000000000000    ,negative,0.6842,0.6842,gailmmath,0,,2015-02-18 14:50:26 -0800,
568181000000000000    ,negative,1,1,santiagopinzong,0,,2015-02-18 14:49:28 -0800,Central Time (US & Canada)
568180000000000000    ,negative,0.6598,0.3608,AlexSenchak,0,,2015-02-18 14:45:45 -0800,Atlantic Time (Canada)
568179000000000000    ,neutral,0.6593,0,GeorgeMcflyOG,0,,2015-02-18 14:43:52 -0800,Eastern Time (US & Canada)
568179000000000000    ,negative,1,0.6739,GeorgeMcflyOG,0,,2015-02-18 14:43:11 -0800,Eastern Time (US & Canada)
568179000000000000    ,negative,1,1,GeorgeMcflyOG,0,,2015-02-18 14:42:04 -0800,Eastern Time (US & Canada)
568178000000000000    ,negative,1,1,GeorgeMcflyOG,0,,2015-02-18 14:40:23 -0800,Eastern Time (US & Canada)
568178000000000000    ,negative,0.6678,0.3381,GeorgeMcflyOG,0,,2015-02-18 14:39:04 -0800,Eastern Time (US & Canada)
568178000000000000    ,negative,0.6667,0.6667,Dayrean,0,,2015-02-18 14:37:52 -0800,
568178000000000000    ,negative,1,0.65,GeorgeMcflyOG,0,,2015-02-18 14:37:31 -0800,Eastern Time (US & Canada)
568177000000000000    ,negative,1,0.6629,GeorgeMcflyOG,0,,2015-02-18 14:36:44 -0800,Eastern Time (US & Canada)
568177000000000000    ,neutral,1,,sdgarguilo,0,,2015-02-18 14:35:09 -0800,Eastern Time (US & Canada)
568177000000000000    ,negative,1,0.7021,frqnttraveler,1,,2015-02-18 14:35:04 -0800,
568177000000000000    ,negative,1,1,GeorgeMcflyOG,0,,2015-02-18 14:34:54 -0800,Eastern Time (US & Canada)
568176000000000000    ,negative,1,1,Astonvillausa,0,,2015-02-18 14:31:47 -0800,Central Time (US & Canada)
568174000000000000    ,positive,0.6769,,DCconnick,0,,2015-02-18 14:24:05 -0800,
568174000000000000    ,negative,1,0.6778,shikai590,0,,2015-02-18 14:23:17 -0800,
568172000000000000    ,neutral,1,,MikeFromRBLX,0,,2015-02-18 14:16:16 -0800,Eastern Time (US & Canada)
568171000000000000    ,negative,1,0.6752,qlyss8,0,,2015-02-18 14:10:59 -0800,Mountain Time (US & Canada)
568171000000000000    ,negative,1,0.6518,sjking2000,0,,2015-02-18 14:09:53 -0800,Pacific Time (US & Canada)
568170000000000000    ,negative,0.7047,0.7047,christinebpc,0,,2015-02-18 14:09:15 -0800,Central Time (US & Canada)
568170000000000000    ,negative,1,1,bethanycknowles,0,,2015-02-18 14:08:26 -0800,Eastern Time (US & Canada)
568169000000000000    ,positive,1,,qlyss8,0,,2015-02-18 14:02:19 -0800,Mountain Time (US & Canada)
568168000000000000    ,positive,1,,ToddWalsh,0,,2015-02-18 14:01:31 -0800,Pacific Time (US & Canada)
568168000000000000    ,negative,0.6871,0.3552,trueceltsfan,0,,2015-02-18 13:59:18 -0800,
568166000000000000    ,negative,1,0.6639,JTMacrizzle,0,"[0.0, 0.0]",2015-02-18 13:53:21 -0800,Quito
568166000000000000    ,negative,1,0.6861,ptau,0,,2015-02-18 13:52:31 -0800,Central Time (US & Canada)
568166000000000000    ,negative,0.6632,0.6632,ASID_CEO,0,"[33.5089001, -112.02901444]",2015-02-18 13:52:08 -0800,Central Time (US & Canada)
568166000000000000    ,negative,1,0.6677,GeorgeMcflyOG,0,,2015-02-18 13:51:58 -0800,Eastern Time (US & Canada)
568166000000000000    ,positive,1,,willyvideo,0,,2015-02-18 13:51:51 -0800,Pacific Time (US & Canada)
568166000000000000    ,positive,1,,kklausser,0,,2015-02-18 13:51:23 -0800,Eastern Time (US & Canada)
568165000000000000    ,negative,1,1,qlyss8,0,,2015-02-18 13:49:09 -0800,Mountain Time (US & Canada)
568165000000000000    ,negative,1,1,caitieamanda,0,,2015-02-18 13:49:07 -0800,Brisbane
568164000000000000    ,negative,1,1,OldMarks,1,"[38.94494175, -77.45367931]",2015-02-18 13:45:17 -0800,Central Time (US & Canada)
568164000000000000    ,negative,1,0.6495,DaveGraf1965,1,,2015-02-18 13:44:27 -0800,Atlantic Time (Canada)
568162000000000000    ,negative,1,0.655,fatihguvenen,0,,2015-02-18 13:37:29 -0800,Central Time (US & Canada)
568162000000000000    ,negative,1,0.3556,dbmain,1,"[41.98160558, -87.90496847]",2015-02-18 13:35:27 -0800,
568161000000000000    ,positive,1,,quade181,0,,2015-02-18 13:31:58 -0800,
568160000000000000    ,negative,1,0.3478,RohKapx1,0,,2015-02-18 13:26:39 -0800,Central Time (US & Canada)
568159000000000000    ,negative,1,0.6481,140JustinC,0,,2015-02-18 13:25:23 -0800,Atlantic Time (Canada)
568159000000000000    ,negative,0.6621,0.6621,Perisspiceladle,0,,2015-02-18 13:24:16 -0800,Central Time (US & Canada)
568159000000000000    ,positive,1,,ThomasGutches,0,,2015-02-18 13:22:37 -0800,Eastern Time (US & Canada)
568159000000000000    ,negative,0.6735,0.6735,qlyss8,0,,2015-02-18 13:22:34 -0800,Mountain Time (US & Canada)
568158000000000000    ,negative,1,1,Perisspiceladle,0,,2015-02-18 13:21:47 -0800,Central Time (US & Canada)
568158000000000000    ,negative,1,1,DCconnick,0,,2015-02-18 13:18:59 -0800,
